Santos Laguna,Cruz Azul,18,3,1,4,y,2,0,0,2,2,1,1,1,1,2,3,3,6,9,3,3,9,12,Liga MX - Mexico,3041118
Tijuana,León,19,1,2,3,y,0,1,1,0,1,1,1,1,1,2,4,1,5,4,4,4,4,8,Liga MX - Mexico,3041120
Querétaro,Morelia,19,3,1,4,y,0,0,0,0,0,3,1,1,3,4,1,1,2,9,3,3,9,12,Liga MX - Mexico,3041121
Cruz Azul,Atlético San Luis,19,3,1,4,y,1,1,1,1,2,2,0,0,2,2,0,0,0,3,1,1,3,4,Liga MX - Mexico,3041122
Monterrey,Atlas,19,2,0,2,n,2,0,0,2,2,0,0,0,0,0,0,3,3,8,1,1,8,9,Liga MX - Mexico,3041123
Pachuca,Pumas UNAM,19,2,0,2,n,1,0,0,1,1,1,0,0,1,1,0,0,0,6,2,2,6,8,Liga MX - Mexico,3041124
Guadalajara,Veracruz,19,3,1,4,y,0,1,1,0,1,3,0,0,3,3,0,0,0,7,8,8,7,15,Liga MX - Mexico,3041125
Toluca,Santos Laguna,19,2,2,4,y,2,2,2,2,4,0,0,0,0,0,4,0,4,4,6,6,4,10,Liga MX - Mexico,3041126
Juárez,Tigres UANL,19,1,2,3,y,0,1,1,0,1,1,1,1,1,2,2,2,4,4,0,0,4,4,Liga MX - Mexico,3041127
Puebla,Necaxa,19,3,0,3,n,3,0,0,3,3,0,0,0,0,0,3,1,4,4,7,7,4,11,Liga MX - Mexico,3041119
